len,k,p,num_of_chains,steps,delta_t,time,chain_e2e_avg_distance,msd,chain_center_of_mass_msd,tracking_monomer_0,tracking_monomer_msd_0,tracking_monomer_1,tracking_monomer_msd_1,tracking_monomer_2,tracking_monomer_msd_2
50,1000,100,500,500000,5e-05,0.00055,0.3513209345804985,49.900190738120386,3.007264463746491e-05,0,0.014838538925539685,13,0.023542267831596256,25,0.023092682468106078
50,1000,100,500,500000,5e-05,0.0006000000000000001,0.3500924467028303,49.90097528965971,3.289878815874759e-05,0,0.016517557248582743,13,0.025737703673549824,25,0.02505298189555037
50,1000,100,500,500000,5e-05,0.0006500000000000001,0.3489481172021145,49.89944370902117,3.5501679552510574e-05,0,0.018265370885993944,13,0.027884296908445214,25,0.027130037049316113
50,1000,100,500,500000,5e-05,0.0007,0.34790840371378856,49.89693005893109,3.808598112114541e-05,0,0.02002700189896249,13,0.02996179992878613,25,0.02870769601178539
50,1000,100,500,500000,5e-05,0.00075,0.3470767081455196,49.88308212477689,4.0523249720577236e-05,0,0.021588749052472905,13,0.031745901861634965,25,0.030645479051261974
50,1000,100,500,500000,5e-05,0.0008,0.34690843862709164,49.88595149326561,4.298951822524418e-05,0,0.023294222409977316,13,0.03348123252089861,25,0.032255680080888735
50,1000,100,500,500000,5e-05,0.0008500000000000001,0.34669071274088076,49.88339307449278,4.494264419769902e-05,0,0.024834845118807423,13,0.03506231279595838,25,0.03394580550223453
50,1000,100,500,500000,5e-05,0.0009000000000000001,0.34678758882889804,49.888538212002196,4.662451941422005e-05,0,0.026416149032402126,13,0.03669806940955916,25,0.03543294831809895
50,1000,100,500,500000,5e-05,0.00095,0.34642332578634044,49.88819214826677,4.994672841555879e-05,0,0.027979562779652654,13,0.03795129272088985,25,0.036819602278752125
50,1000,100,500,500000,5e-05,0.001,0.3469614048881743,49.893642295039086,5.2061236873383926e-05,0,0.02954316857764166,13,0.03948210840044476,25,0.03808102299625009
50,1000,100,500,500000,5e-05,0.0010500000000000002,0.3470710260371596,49.88088920417676,5.4066109770251124e-05,0,0.03116116787565432,13,0.040747751315738934,25,0.03930032185853435
50,1000,100,500,500000,5e-05,0.0011,0.3475030838805527,49.87990509499851,5.6900652143401605e-05,0,0.03254432062662022,13,0.041948725910713566,25,0.040518506021561346
50,1000,100,500,500000,5e-05,0.00115,0.3475067958916657,49.87230204088923,6.005967097760451e-05,0,0.03399761840864527,13,0.0429051380453919,25,0.04165500523970677
50,1000,100,500,500000,5e-05,0.0012000000000000001,0.3488235315786322,49.869845564777016,6.210305734186453e-05,0,0.0355751135172216,13,0.043859720762752664,25,0.04277362025057592
50,1000,100,500,500000,5e-05,0.00125,0.34988784407874657,49.862156069602555,6.387057364503718e-05,0,0.03704424318008886,13,0.04497014483555512,25,0.04370000961981007
50,1000,100,500,500000,5e-05,0.0013000000000000002,0.3515921932898844,49.86788989464442,6.592372205776654e-05,0,0.03866044434408542,13,0.04596468365258272,25,0.044645797699641866
50,1000,100,500,500000,5e-05,0.00135,0.3537159412087849,49.875874170512525,6.904606748134553e-05,0,0.040367377377645924,13,0.046897464423889985,25,0.0455743466519882
50,1000,100,500,500000,5e-05,0.0014,0.3552905384092515,49.869077374446945,7.20111272972686e-05,0,0.04202019389590539,13,0.04765167216579562,25,0.04642288489938398
50,1000,100,500,500000,5e-05,0.0014500000000000001,0.35746460185785167,49.87446042977624,7.409966844775862e-05,0,0.043568335059062456,13,0.04836810254045598,25,0.04699863295551175
50,1000,100,500,500000,5e-05,0.0015,0.359653574472919,49.87601686207928,7.643320707920295e-05,0,0.045136104594301424,13,0.04920802618504931,25,0.047775826356258204
50,1000,100,500,500000,5e-05,0.0015500000000000002,0.3620403424764959,49.88135994246758,7.96888483022103e-05,0,0.04670498699065966,13,0.04987322958783588,25,0.04860971097166565
50,1000,100,500,500000,5e-05,0.0016,0.3649348456078228,49.87004954387753,8.329665199049039e-05,0,0.0483782646547431,13,0.05041013805420472,25,0.04927007350818053
50,1000,100,500,500000,5e-05,0.00165,0.36805016452200734,49.86797819296681,8.58130738940867e-05,0,0.04998057902202354,13,0.05097677150087533,25,0.049955102485084155
50,1000,100,500,500000,5e-05,0.0017000000000000001,0.3709057178301488,49.86945366622103,8.82169263201997e-05,0,0.0516891621240292,13,0.051593244222504296,25,0.050422718546356333
50,1000,100,500,500000,5e-05,0.00175,0.374934178474152,49.86241529718135,9.154940155393871e-05,0,0.053353142939942325,13,0.05208607261815989,25,0.050795976654304804
50,1000,100,500,500000,5e-05,0.0018000000000000002,0.37847439743839006,49.867540357600475,9.37708194130228e-05,0,0.055210507436513685,13,0.052568931064306296,25,0.05135850725118106
50,1000,100,500,500000,5e-05,0.00185,0.381700655547152,49.86613867364614,9.646252916073747e-05,0,0.05698848956253469,13,0.05329253644645408,25,0.05155095651430212
50,1000,100,500,500000,5e-05,0.0019,0.3842614730202287,49.8739096068111,9.891815542215527e-05,0,0.05858615301450877,13,0.05375669253622479,25,0.052118604003946335
50,1000,100,500,500000,5e-05,0.0019500000000000001,0.3886442109001039,49.87280992938836,0.00010208035656363465,0,0.060327384011440756,13,0.05406024323828092,25,0.05258832332695221
50,1000,100,500,500000,5e-05,0.002,0.392302213984538,49.876362031649855,0.00010425488528883914,0,0.06211881740471265,13,0.05448879792151751,25,0.05309446303752596
50,1000,100,500,500000,5e-05,0.00205,0.39596646402614477,49.8794021097614,0.0001069324929566855,0,0.06412419499355729,13,0.05484910956378346,25,0.05350551807774567
50,1000,100,500,500000,5e-05,0.0021000000000000003,0.39944496834252763,49.88254559476055,0.00010917675995258431,0,0.06592930945915991,13,0.05531016114208072,25,0.05379747374944684
50,1000,100,500,500000,5e-05,0.00215,0.4041437890983316,49.892121710770034,0.00011255675033121823,0,0.06796897687323648,13,0.05566546254304936,25,0.05409919541464317
50,1000,100,500,500000,5e-05,0.0022,0.40839737331924775,49.89605400453998,0.00011538034670987363,0,0.06985663794215163,13,0.056219344301643256,25,0.054630346057091175
50,1000,100,500,500000,5e-05,0.0022500000000000003,0.41229294200445865,49.89973602561951,0.00011661181124173506,0,0.071721883281606,13,0.05656720980052082,25,0.055155590619345565
50,1000,100,500,500000,5e-05,0.0023,0.4168454012172954,49.9018442615934,0.00011848129517272088,0,0.07380441546247772,13,0.05698832364103513,25,0.05550545078369684
50,1000,100,500,500000,5e-05,0.00235,0.4213803742185445,49.907983596142394,0.00012063100557934882,0,0.07571017819176891,13,0.05741210042617204,25,0.055787041145768664
50,1000,100,500,500000,5e-05,0.0024000000000000002,0.42627786498960807,49.9064137104468,0.00012281595622835238,0,0.07764026299953813,13,0.05762119235307001,25,0.056335666982556085
50,1000,100,500,500000,5e-05,0.00245,0.4311966651770085,49.90185999687768,0.000123714963804055,0,0.07959685054780154,13,0.05815101489084782,25,0.056493274872845584
50,1000,100,500,500000,5e-05,0.0025,0.43561823048118703,49.90047134865115,0.0001263974157621936,0,0.08139448281625783,13,0.05877813802787616,25,0.05675156356064699
50,1000,100,500,500000,5e-05,0.00255,0.4409406099897973,49.89823121679222,0.00012980488809445192,0,0.08346297705723764,13,0.05901572300799907,25,0.05694517631378476
50,1000,100,500,500000,5e-05,0.0026000000000000003,0.4457460399418821,49.89697492932753,0.00013228268287217716,0,0.08544383521883879,13,0.05935423566277882,25,0.05737606016365913
50,1000,100,500,500000,5e-05,0.00265,0.4511494754780396,49.90594652655853,0.00013350363958064597,0,0.08752546458486046,13,0.05964601648037318,25,0.05766768996586722
50,1000,100,500,500000,5e-05,0.0027,0.45666385491165645,49.90827554536072,0.00013615164382875918,0,0.08980625745453487,13,0.05995584702865074,25,0.057949852430981996
50,1000,100,500,500000,5e-05,0.0027500000000000003,0.4615095854828083,49.90627057894541,0.00013961133180311893,0,0.09190598318249796,13,0.06033999531259887,25,0.05806908249661145
50,1000,100,500,500000,5e-05,0.0028,0.46635494059732446,49.912033447228815,0.00014134270350660156,0,0.09410508169882872,13,0.06067501240839067,25,0.05847779307716145
50,1000,100,500,500000,5e-05,0.00285,0.47171024310818566,49.91630768955935,0.00014459557730589246,0,0.09655502511013613,13,0.0606973383010282,25,0.058630730592465714
50,1000,100,500,500000,5e-05,0.0029000000000000002,0.4773746884189111,49.9266017989151,0.00014724402795561605,0,0.09892950445213747,13,0.06092653668959891,25,0.0588406268955566
50,1000,100,500,500000,5e-05,0.00295,0.48268125816971563,49.92342627752368,0.0001483377087370749,0,0.10137853163346576,13,0.06110088529047449,25,0.05902780852656063
50,1000,100,500,500000,5e-05,0.003,0.48823572379735863,49.920108514350424,0.00015093424047463833,0,0.103817042365755,13,0.061326043207824504,25,0.0592593872408089
50,1000,100,500,500000,5e-05,0.00305,0.4933195709308125,49.919962022663746,0.0001526756620720831,0,0.1058590214653971,13,0.061314767821376646,25,0.05949060518313856
50,1000,100,500,500000,5e-05,0.0031000000000000003,0.4987065357925742,49.93081371829987,0.00015571817740538474,0,0.10834971562142194,13,0.061437406378782214,25,0.059773462845108684
50,1000,100,500,500000,5e-05,0.00315,0.5044668208203378,49.93204277213715,0.0001587653232255035,0,0.11080366376886337,13,0.061613478372415945,25,0.060002612010177044
50,1000,100,500,500000,5e-05,0.0032,0.50961181547017,49.93138207114916,0.00016110711312993921,0,0.11318220337389673,13,0.061826533958629866,25,0.06028540854335988
50,1000,100,500,500000,5e-05,0.0032500000000000003,0.5156811425691926,49.944609750334855,0.00016313296440449427,0,0.11567077587487248,13,0.06233550947413339,25,0.060384733445220606
50,1000,100,500,500000,5e-05,0.0033,0.5209217757812621,49.950636270686466,0.00016739264358844023,0,0.11815861466567584,13,0.062475857234538155,25,0.06060318448052771
50,1000,100,500,500000,5e-05,0.00335,0.5269824396690714,49.953553416922006,0.00016959985933679306,0,0.12070435238468886,13,0.06273301887912389,25,0.06085233632038645
50,1000,100,500,500000,5e-05,0.0034000000000000002,0.5327279224269598,49.95515453369516,0.00017224424923611764,0,0.12328630818796844,13,0.06297975772886208,25,0.061102407397466786
50,1000,100,500,500000,5e-05,0.0034500000000000004,0.5385413522320466,49.96372877892427,0.00017397268128583368,0,0.1259910010554759,13,0.06312717316975004,25,0.061251738665764374
50,1000,100,500,500000,5e-05,0.0035,0.5447025574516994,49.96000668170818,0.0001759350403700486,0,0.12861022428240873,13,0.06328733521796204,25,0.06140562030688679
50,1000,100,500,500000,5e-05,0.00355,0.5513979204081404,49.96666969993726,0.00017715431314916185,0,0.1312684828702064,13,0.063356188432076,25,0.06162816444420318
50,1000,100,500,500000,5e-05,0.0036000000000000003,0.5571269533356105,49.959391469473324,0.00017923270830471467,0,0.13365692496534204,13,0.06333737985368185,25,0.06185696771817321
50,1000,100,500,500000,5e-05,0.00365,0.5633578446800022,49.96083855901535,0.00018269033431077503,0,0.13641980061525688,13,0.06351039847341693,25,0.06206042850287062
50,1000,100,500,500000,5e-05,0.0037,0.5696848392502769,49.95651194272669,0.00018537257319525035,0,0.1391003364717713,13,0.06371798957471808,25,0.062318090736884484
50,1000,100,500,500000,5e-05,0.0037500000000000003,0.5755289994755491,49.96369281942834,0.000187908914508372,0,0.14191599898891388,13,0.0638386179410821,25,0.06254871352910443
50,1000,100,500,500000,5e-05,0.0038,0.5819371575041935,49.96791412140106,0.00019051699299850322,0,0.14481822756326615,13,0.06381964912204496,25,0.06270384908265816
50,1000,100,500,500000,5e-05,0.00385,0.5881893233478892,49.97277812778958,0.00019406527242713065,0,0.14749029207790454,13,0.06388790448338764,25,0.06268104274104601
50,1000,100,500,500000,5e-05,0.00395,0.6008119985499881,50.004519158044566,0.00019975023321897872,0,0.15299824011154836,13,0.06416254767267401,25,0.06278373833176591
50,1000,100,500,500000,5e-05,0.004,0.6069235110549585,50.010790562064784,0.00020363134660560778,0,0.1556407272027041,13,0.06427607514460928,25,0.06289707518145374
50,1000,100,500,500000,5e-05,0.00405,0.6130969561237062,50.01049350005412,0.00020683534277830769,0,0.15832445781303492,13,0.06438226991816373,25,0.06333153799794787
50,1000,100,500,500000,5e-05,0.0041,0.6199970396150143,50.01604285346909,0.00020910153665849355,0,0.1612420128024441,13,0.06445341679422395,25,0.06362858037768716
50,1000,100,500,500000,5e-05,0.00415,0.6261828400272383,50.00708996948742,0.00021006943041735322,0,0.16391960368165473,13,0.06455653834141784,25,0.06363215540771264
50,1000,100,500,500000,5e-05,0.004200000000000001,0.6325053528678233,50.00380514946298,0.00021218860486427936,0,0.1670781686754692,13,0.06477952004317838,25,0.06386763466990211
50,1000,100,500,500000,5e-05,0.00425,0.640175964477619,50.0096833479825,0.00021534936498438458,0,0.1705120038073261,13,0.06470145310788679,25,0.06399342941220337
50,1000,100,500,500000,5e-05,0.0043,0.6464862398379455,50.017637571127594,0.00021939935276469886,0,0.17390371206764405,13,0.06495459723303171,25,0.0643187256302908
50,1000,100,500,500000,5e-05,0.004350000000000001,0.6532309328871166,50.01596130440028,0.0002237767293500034,0,0.17747180345778202,13,0.06499877451282089,25,0.06453222449636055
50,1000,100,500,500000,5e-05,0.0044,0.6604185433796742,50.024537642354524,0.00022866124113900987,0,0.18106368283011331,13,0.06498034878754251,25,0.06453498257267876
50,1000,100,500,500000,5e-05,0.0045000000000000005,0.6738537274686411,50.03894051266875,0.00023308806595456785,0,0.18745138022019622,13,0.06517780925793348,25,0.06512499503993562
50,1000,100,500,500000,5e-05,0.00455,0.6811595063114495,50.045564295006855,0.0002354335289285778,0,0.19109499663787236,13,0.0654358790310853,25,0.06547460913303225
50,1000,100,500,500000,5e-05,0.0046,0.6880438721863701,50.04975097020245,0.00023753536067612762,0,0.19473955986000244,13,0.06568169582999413,25,0.0656844889637135
50,1000,100,500,500000,5e-05,0.0046500000000000005,0.6945931189753904,50.05790306093491,0.00023864506377345364,0,0.19791751735889723,13,0.0658843352035087,25,0.06566315009976721
50,1000,100,500,500000,5e-05,0.0047,0.7014543692961518,50.065244071536235,0.00024095888418858578,0,0.20137900600797107,13,0.0661449580195662,25,0.06581699557266757
50,1000,100,500,500000,5e-05,0.0048000000000000004,0.7148139615960017,50.08178683209917,0.00024655168075795616,0,0.20821805293309392,13,0.06650640841590383,25,0.06613053675734544
50,1000,100,500,500000,5e-05,0.00485,0.7217990703986932,50.08924920093028,0.0002494310908311245,0,0.2119610241285272,13,0.06659203173810631,25,0.06607905572486833
50,1000,100,500,500000,5e-05,0.0049,0.7282102344685982,50.084937970393845,0.0002530395341353243,0,0.2150984068651795,13,0.06674176321409564,25,0.06614115374619532
50,1000,100,500,500000,5e-05,0.005,0.7422820214689432,50.09044326297895,0.00025910720495430197,0,0.22266994218271435,13,0.06702131558051813,25,0.0662904305843775
50,1000,100,500,500000,5e-05,0.005050000000000001,0.7484580421459196,50.09254269979807,0.0002641007439712051,0,0.22576515119189652,13,0.0668601492218636,25,0.06647975473739935
50,1000,100,500,500000,5e-05,0.0051,0.7547535703906474,50.11175520841517,0.0002664753386126923,0,0.2293234540024761,13,0.06704824739434356,25,0.0665911697487521
50,1000,100,500,500000,5e-05,0.005200000000000001,0.7677362422975463,50.135454628472054,0.00027421215437549895,0,0.23611665214563707,13,0.06743510845578422,25,0.06684286181462745
50,1000,100,500,500000,5e-05,0.00525,0.7743931210990822,50.149115994243616,0.00027707524961253144,0,0.23960081163612215,13,0.0675041234554994,25,0.0670517003754575
50,1000,100,500,500000,5e-05,0.0053,0.7808545518678462,50.1505985891459,0.0002793313357039345,0,0.24333388536029346,13,0.06741052275710688,25,0.06694583345027338
50,1000,100,500,500000,5e-05,0.0054,0.7954865387838563,50.16692334280826,0.0002847013760282339,0,0.2515220006554568,13,0.06760194593547328,25,0.06732737023133657
50,1000,100,500,500000,5e-05,0.00545,0.8022477787929135,50.17429242597499,0.0002901677514949129,0,0.2555877013223495,13,0.06760457839840285,25,0.06764286572123662
50,1000,100,500,500000,5e-05,0.00555,0.8165697267874664,50.17691321035707,0.00029672689863534526,0,0.2635720334766159,13,0.0676281030016202,25,0.06811490786381143
50,1000,100,500,500000,5e-05,0.0056,0.8236119902180692,50.17752855216733,0.0002990000275728455,0,0.2678492102508867,13,0.0679040670563304,25,0.06829034405781764
50,1000,100,500,500000,5e-05,0.0057,0.8377045841654995,50.18921109034527,0.00030693664441698674,0,0.2757103877161721,13,0.06793985833599372,25,0.06840759234022906
50,1000,100,500,500000,5e-05,0.00575,0.8440903161404042,50.20501973589916,0.0003089384851991492,0,0.27931754675690174,13,0.06812394483100986,25,0.06847134820205762
50,1000,100,500,500000,5e-05,0.00585,0.8581294421702708,50.2209639889528,0.0003140074091063508,0,0.28704446809042067,13,0.06825747930931003,25,0.068773649646392
50,1000,100,500,500000,5e-05,0.0059,0.8654612317240306,50.23538249860139,0.0003172672704344014,0,0.2912577163580788,13,0.06845796356530771,25,0.06891614402740183
50,1000,100,500,500000,5e-05,0.006,0.8794294909675743,50.26214880767215,0.0003239175148715381,0,0.2997470425358407,13,0.06885459952125861,25,0.0691189601971211
50,1000,100,500,500000,5e-05,0.006050000000000001,0.8862658954499698,50.27359760598348,0.00032778214753212805,0,0.3039174480147897,13,0.06871379084102669,25,0.06919238008977228
50,1000,100,500,500000,5e-05,0.00615,0.9005814365252686,50.30638125016211,0.0003359824950684618,0,0.3125018213791543,13,0.06855215294739585,25,0.06913303678448462
50,1000,100,500,500000,5e-05,0.00625,0.915046954582471,50.312059733833784,0.00034386795018943016,0,0.3215915042143096,13,0.06874833649112067,25,0.06940243434808994
50,1000,100,500,500000,5e-05,0.0063,0.9216625305118262,50.312076854916754,0.00034858118882174854,0,0.32557916747971444,13,0.06907260338316769,25,0.06936866578898966
50,1000,100,500,500000,5e-05,0.0064,0.9358179446795349,50.33154295913661,0.0003577092708525787,0,0.33475851419289265,13,0.0691771389724885,25,0.06948264193414133
50,1000,100,500,500000,5e-05,0.006500000000000001,0.9500090877209817,50.34073633958853,0.00036163536453845993,0,0.34397505366795,13,0.06933573287173606,25,0.06997915326426989
50,1000,100,500,500000,5e-05,0.00655,0.9570379686474336,50.343015723680175,0.0003639463496159039,0,0.3483599363156524,13,0.06952199992350129,25,0.06998935311656392
50,1000,100,500,500000,5e-05,0.0066500000000000005,0.9710818173510004,50.36761795237071,0.0003673766844188805,0,0.35729252516950494,13,0.06986917687606806,25,0.07016747786918408
50,1000,100,500,500000,5e-05,0.00675,0.9852681392071438,50.38485456774648,0.00037681309737961423,0,0.3666704319061877,13,0.0703068240404173,25,0.07045282263624435
50,1000,100,500,500000,5e-05,0.00685,0.9980284397790754,50.39066652578202,0.0003841457867214638,0,0.3753482891162779,13,0.07037396511271365,25,0.07083066912522269
50,1000,100,500,500000,5e-05,0.006900000000000001,1.0049351205551285,50.393123013578744,0.0003871069816609461,0,0.38006908165983844,13,0.07052614478509905,25,0.07062319094134886
50,1000,100,500,500000,5e-05,0.007,1.018597473391853,50.41796498416107,0.00039612289773652054,0,0.38943938353842816,13,0.07101883680273578,25,0.07057635056609628
50,1000,100,500,500000,5e-05,0.0071,1.032422510340081,50.42828158897499,0.00040657764951255505,0,0.39923699023246234,13,0.07106727948387255,25,0.07068208660566787
50,1000,100,500,500000,5e-05,0.007200000000000001,1.0464646256155348,50.46188486661815,0.00041839671541708513,0,0.4094184012979664,13,0.07115120903537502,25,0.0709166453544692
50,1000,100,500,500000,5e-05,0.0073,1.0610832080327486,50.46732213895427,0.00042868878220384107,0,0.4197466119723463,13,0.0713276021987523,25,0.07084998237333148
50,1000,100,500,500000,5e-05,0.0074,1.0752068704279687,50.48405101214731,0.0004332494160233147,0,0.4297437661902597,13,0.0716925444142352,25,0.07103283457510254
50,1000,100,500,500000,5e-05,0.007500000000000001,1.0895483668838895,50.508259918435634,0.0004453196633255904,0,0.43966025138124853,13,0.07189479720215901,25,0.07117260714633546
50,1000,100,500,500000,5e-05,0.0076,1.1037006650614156,50.52615811079947,0.0004539996325443246,0,0.44989081880164655,13,0.0723729262625329,25,0.07120773158778144
50,1000,100,500,500000,5e-05,0.0077,1.1171172049797562,50.544270137081845,0.00046302641027213366,0,0.4596758316286788,13,0.07236066703974554,25,0.07171269217307248
50,1000,100,500,500000,5e-05,0.0078000000000000005,1.1303226128079646,50.55140560540765,0.00046750862366754734,0,0.4690592407281474,13,0.07219222181090588,25,0.07196173030331543
50,1000,100,500,500000,5e-05,0.0079,1.1439587176565833,50.57276427851015,0.00047962722261073474,0,0.48008234675699735,13,0.07222639967168358,25,0.07238720693141318
50,1000,100,500,500000,5e-05,0.008,1.1580089871303163,50.60048051781114,0.00048596330317293636,0,0.49045412003766786,13,0.07263080437337023,25,0.07215788264240787
50,1000,100,500,500000,5e-05,0.0081,1.1718283695001979,50.626367672855835,0.0004938095033283996,0,0.5004032054199661,13,0.07291907300682185,25,0.07225844218861956
50,1000,100,500,500000,5e-05,0.0082,1.186103429997095,50.65848023732518,0.0005037891274094151,0,0.5108199654139784,13,0.07329854130319599,25,0.07218088571848175
50,1000,100,500,500000,5e-05,0.0083,1.20007385517765,50.68578534612498,0.0005121467616789627,0,0.5217298050367827,13,0.07333506712003279,25,0.07213081393522117
50,1000,100,500,500000,5e-05,0.008450000000000001,1.2196510653965549,50.69806846087754,0.0005248700366932928,0,0.5372452160905016,13,0.07344388955975528,25,0.07227176557013669
50,1000,100,500,500000,5e-05,0.00855,1.234144186360452,50.71886522667476,0.0005372855025608279,0,0.548657130455068,13,0.07377362716891782,25,0.07221037354477923
50,1000,100,500,500000,5e-05,0.00865,1.2479977841948184,50.75697469074638,0.0005457524041010642,0,0.5598210403969406,13,0.07359367357493433,25,0.07210000202450016
50,1000,100,500,500000,5e-05,0.00875,1.261824737926377,50.795632362737365,0.000550579308096751,0,0.5712860298740198,13,0.07341581105031397,25,0.07189979631691425
50,1000,100,500,500000,5e-05,0.0089,1.2819369626086636,50.814901577221406,0.0005561414102541676,0,0.588144701831429,13,0.07391362178678275,25,0.07190244466128026
50,1000,100,500,500000,5e-05,0.009000000000000001,1.295100547369691,50.831670213931254,0.0005678639951091347,0,0.599103258674445,13,0.07408153254821609,25,0.0722374107666747
50,1000,100,500,500000,5e-05,0.00915,1.3165522019187768,50.861175465139816,0.0005738237675064653,0,0.6162607294375779,13,0.07425645653553248,25,0.07269491721994426
50,1000,100,500,500000,5e-05,0.009250000000000001,1.3307143709329927,50.894830260221575,0.000581477946170208,0,0.6287521456614499,13,0.07464235022497788,25,0.07306392056215306
50,1000,100,500,500000,5e-05,0.00935,1.3433534144140067,50.911618582024936,0.0005864734307720382,0,0.640152440515323,13,0.07451017114446097,25,0.07296130680563678
50,1000,100,500,500000,5e-05,0.0095,1.362398034878089,50.94720926932753,0.0006014803036114293,0,0.6568570063604441,13,0.07422351447723138,25,0.07292980706367018
50,1000,100,500,500000,5e-05,0.009600000000000001,1.3760529701380009,50.97301008135879,0.0006124252225406338,0,0.6693996274157923,13,0.07463486420584071,25,0.07337859103311047
50,1000,100,500,500000,5e-05,0.00975,1.3966427819437794,51.014993927427845,0.0006249529529189751,0,0.6868681153397017,13,0.07524879902763325,25,0.0736234856680628
50,1000,100,500,500000,5e-05,0.0099,1.4154257200011857,51.049307454335064,0.0006377244990807171,0,0.7034904111341805,13,0.07523317951064692,25,0.07387351826804399
50,1000,100,500,500000,5e-05,0.01,1.4288230807110398,51.07010913684135,0.0006452049849367711,0,0.715952509794906,13,0.0757398152980901,25,0.07382664432883773
50,1000,100,500,500000,5e-05,0.010150000000000001,1.4492298457181616,51.09954921996118,0.000657890450608094,0,0.734107808529927,13,0.07591642529572433,25,0.07406908221050666
50,1000,100,500,500000,5e-05,0.01025,1.4619269547053855,51.12309406488299,0.0006666895219576114,0,0.7460982635784443,13,0.07623496318232267,25,0.07444457418475867
50,1000,100,500,500000,5e-05,0.010400000000000001,1.4815689091661641,51.17210844718684,0.0006765026976680331,0,0.7644185856108019,13,0.07627212125046214,25,0.07521194710452705
50,1000,100,500,500000,5e-05,0.01055,1.5012447297132732,51.20507457444445,0.000690819912345378,0,0.782278324022769,13,0.07648036031692441,25,0.07532031561863164
50,1000,100,500,500000,5e-05,0.010700000000000001,1.5210208436917239,51.26087381358961,0.0007038046365052332,0,0.8009454650079318,13,0.07667149077861363,25,0.07552311815318437
50,1000,100,500,500000,5e-05,0.01085,1.5405342688359354,51.30092230442702,0.0007141527957503737,0,0.8185824777126428,13,0.07621044957952272,25,0.07581871062286813
50,1000,100,500,500000,5e-05,0.01095,1.5533405464089511,51.33532215161915,0.0007201214301716945,0,0.8311314241914589,13,0.07655901891813274,25,0.07603866304498404
50,1000,100,500,500000,5e-05,0.0111,1.5726137349470095,51.38648799707489,0.000732581890984981,0,0.8495616095957598,13,0.07653826298487974,25,0.0757793756132454
50,1000,100,500,500000,5e-05,0.011250000000000001,1.5918260396535364,51.43152650696646,0.0007394574507809902,0,0.8691776782578575,13,0.07657640157693353,25,0.07594678046124358
50,1000,100,500,500000,5e-05,0.0114,1.612500605028114,51.48019862117125,0.0007542608403984253,0,0.8902792148915286,13,0.07665681174351761,25,0.07655730416106644
50,1000,100,500,500000,5e-05,0.011550000000000001,1.6324699464752528,51.526553399869705,0.0007688838302579013,0,0.9106797454639272,13,0.07690580910024214,25,0.07708148281396558
50,1000,100,500,500000,5e-05,0.0117,1.6522070411462186,51.582738976763025,0.0007843959530846245,0,0.931038428523733,13,0.07775992483488325,25,0.07699144421116885
50,1000,100,500,500000,5e-05,0.011850000000000001,1.6706426821390443,51.63887034817743,0.0007968744742350276,0,0.9502711980029528,13,0.07784444585140864,25,0.07692272352901013
50,1000,100,500,500000,5e-05,0.01205,1.6968776925743199,51.69605043649691,0.0008142100491428351,0,0.9765395654549784,13,0.07799113049844618,25,0.0773917332643686
50,1000,100,500,500000,5e-05,0.0122,1.7156143744502703,51.749908204049405,0.0008271679363670095,0,0.9958139131429904,13,0.07858402640341523,25,0.07768963952973475
