len,k,p,num_of_chains,steps,delta_t,time,chain_e2e_avg_distance,msd
100,1000,100,100,500000,5e-05,0.0206,3.378974472552018,109.23030933494636
100,1000,100,100,500000,5e-05,0.020900000000000002,3.406852150897164,109.50209065118692
100,1000,100,100,500000,5e-05,0.021150000000000002,3.432672959530543,109.69359426076296
100,1000,100,100,500000,5e-05,0.02145,3.463191757027291,109.85808355439264
100,1000,100,100,500000,5e-05,0.021750000000000002,3.493366379469117,110.09713555432472
100,1000,100,100,500000,5e-05,0.022000000000000002,3.515745658505986,110.21096678945743
100,1000,100,100,500000,5e-05,0.0223,3.545450450243013,110.33818291093992
100,1000,100,100,500000,5e-05,0.022600000000000002,3.575500753639175,110.5716718132659
100,1000,100,100,500000,5e-05,0.0229,3.6015317261578224,110.75589227956878
100,1000,100,100,500000,5e-05,0.023200000000000002,3.6305666500232445,110.91727232070797
100,1000,100,100,500000,5e-05,0.0235,3.656624318016376,111.04930544110995
100,1000,100,100,500000,5e-05,0.0238,3.685489569375815,111.27321176674188
100,1000,100,100,500000,5e-05,0.02415,3.7195442788033897,111.47661663853197
100,1000,100,100,500000,5e-05,0.02445,3.7486640311630715,111.74755343355635
100,1000,100,100,500000,5e-05,0.024800000000000003,3.781582256042975,111.96710646172309
100,1000,100,100,500000,5e-05,0.0251,3.8104786157726207,112.10740512816552
100,1000,100,100,500000,5e-05,0.02545,3.8440828518463452,112.36110407364703
100,1000,100,100,500000,5e-05,0.0258,3.8743710725227505,112.52153032806734
100,1000,100,100,500000,5e-05,0.0261,3.9011638917518243,112.72634631497039
100,1000,100,100,500000,5e-05,0.02645,3.9312971081031627,112.90946997860766
100,1000,100,100,500000,5e-05,0.0268,3.961224508757172,113.16390897724163
100,1000,100,100,500000,5e-05,0.02715,3.993244056184985,113.47759792198693
100,1000,100,100,500000,5e-05,0.02755,4.029947606301042,113.83427730228875
100,1000,100,100,500000,5e-05,0.0279,4.059988127913493,114.00950626785172
100,1000,100,100,500000,5e-05,0.02825,4.0921383156357125,114.18626899852353
100,1000,100,100,500000,5e-05,0.028650000000000002,4.128042711810241,114.51714316689971
100,1000,100,100,500000,5e-05,0.029,4.159001814822254,114.72354442287926
100,1000,100,100,500000,5e-05,0.029400000000000003,4.19788984024576,114.98546919206832
100,1000,100,100,500000,5e-05,0.0298,4.233648054625439,115.27395299994465
100,1000,100,100,500000,5e-05,0.0302,4.267493386577666,115.5100687652188
100,1000,100,100,500000,5e-05,0.030600000000000002,4.296224647664506,115.76130155647802
100,1000,100,100,500000,5e-05,0.031,4.3299600799830396,115.99048301045423
100,1000,100,100,500000,5e-05,0.031400000000000004,4.359804775631874,116.19540288550247
100,1000,100,100,500000,5e-05,0.0318,4.390381443429732,116.4455862458378
100,1000,100,100,500000,5e-05,0.03225,4.428797027812852,116.78679323789396
100,1000,100,100,500000,5e-05,0.03265,4.459862063780828,116.97419407748252
100,1000,100,100,500000,5e-05,0.033100000000000004,4.497878487641784,117.2722535702133
100,1000,100,100,500000,5e-05,0.0335,4.530810111704381,117.614979340514
100,1000,100,100,500000,5e-05,0.03395,4.567077972664729,117.86739975695608
100,1000,100,100,500000,5e-05,0.0344,4.598559357496045,118.12895136875754
100,1000,100,100,500000,5e-05,0.03485,4.633925042431721,118.46715432257297
100,1000,100,100,500000,5e-05,0.03535,4.675292615370291,118.82492371637623
100,1000,100,100,500000,5e-05,0.0358,4.705509354388364,119.04294876078893
100,1000,100,100,500000,5e-05,0.036250000000000004,4.742598580760982,119.38042708071634
100,1000,100,100,500000,5e-05,0.036750000000000005,4.781327569335409,119.77150774952621
100,1000,100,100,500000,5e-05,0.03725,4.819406317545419,120.04636564920109
100,1000,100,100,500000,5e-05,0.03775,4.855957211482783,120.42299339317833
100,1000,100,100,500000,5e-05,0.03825,4.894517242292904,120.81580264532926
100,1000,100,100,500000,5e-05,0.03875,4.927706438886548,121.13012392698056
100,1000,100,100,500000,5e-05,0.03925,4.965341883096651,121.4488769191428
100,1000,100,100,500000,5e-05,0.03975,5.003706344851986,121.80489116121181
100,1000,100,100,500000,5e-05,0.0403,5.0437417818511525,122.27714739564188
100,1000,100,100,500000,5e-05,0.0408,5.0745913303482135,122.61686376378975
100,1000,100,100,500000,5e-05,0.041350000000000005,5.114156443197344,122.9347362200265
100,1000,100,100,500000,5e-05,0.0419,5.1550819613795404,123.43819582609889
100,1000,100,100,500000,5e-05,0.04245,5.196147071156488,123.88771032634371
100,1000,100,100,500000,5e-05,0.043000000000000003,5.232295566300255,124.18948161828634
100,1000,100,100,500000,5e-05,0.0436,5.273454229835299,124.78358214270006
100,1000,100,100,500000,5e-05,0.04415,5.315337617098261,125.18113171863405
100,1000,100,100,500000,5e-05,0.044750000000000005,5.355512451999087,125.62521728961443
100,1000,100,100,500000,5e-05,0.04535,5.394613509977718,125.94172985831078
100,1000,100,100,500000,5e-05,0.045950000000000005,5.43905995726257,126.32004210291947
100,1000,100,100,500000,5e-05,0.04655,5.479858663353969,126.78171183252678
100,1000,100,100,500000,5e-05,0.047150000000000004,5.519678807269559,127.13180359244556
100,1000,100,100,500000,5e-05,0.0478,5.563016819054519,127.48087766240043
100,1000,100,100,500000,5e-05,0.048400000000000006,5.602680679406704,127.91408688053725
100,1000,100,100,500000,5e-05,0.04905,5.642437428879988,128.34777649333333
100,1000,100,100,500000,5e-05,0.0497,5.68796335873006,128.88049004619523
100,1000,100,100,500000,5e-05,0.050350000000000006,5.730741047517507,129.41043177970315
100,1000,100,100,500000,5e-05,0.051050000000000005,5.778769282995228,129.97480435312002
100,1000,100,100,500000,5e-05,0.0517,5.81861750452685,130.51009802608186
100,1000,100,100,500000,5e-05,0.0524,5.862784321068926,131.00780920971803
100,1000,100,100,500000,5e-05,0.0531,5.904094425386438,131.57357656077542
100,1000,100,100,500000,5e-05,0.0538,5.947390448877985,132.0364566418381
100,1000,100,100,500000,5e-05,0.0545,5.989152505061457,132.4681262021828
100,1000,100,100,500000,5e-05,0.055200000000000006,6.03628787350103,132.88483056673473
100,1000,100,100,500000,5e-05,0.05595,6.081543544933075,133.3995097982569
100,1000,100,100,500000,5e-05,0.0567,6.124562135395105,133.97289365173333
100,1000,100,100,500000,5e-05,0.05745,6.172437736705582,134.64682891115393
100,1000,100,100,500000,5e-05,0.0582,6.216203953310538,135.22418112428045
100,1000,100,100,500000,5e-05,0.05895,6.261991553140035,135.7328828097993
100,1000,100,100,500000,5e-05,0.059750000000000004,6.310438794753634,136.27268689160255
100,1000,100,100,500000,5e-05,0.060500000000000005,6.348672249484705,136.73970331102095
100,1000,100,100,500000,5e-05,0.0613,6.392686187057436,137.40252366145353
100,1000,100,100,500000,5e-05,0.062150000000000004,6.444184147094551,138.07685823849263
100,1000,100,100,500000,5e-05,0.06295,6.493539566018622,138.66399659237413
100,1000,100,100,500000,5e-05,0.06380000000000001,6.545530874237253,139.4016049555001
100,1000,100,100,500000,5e-05,0.06465,6.596388703124841,139.96808664753723
100,1000,100,100,500000,5e-05,0.0655,6.649577350593959,140.71148289727103
100,1000,100,100,500000,5e-05,0.06635,6.698793160727406,141.4034050046472
100,1000,100,100,500000,5e-05,0.06725,6.746135678937879,142.07715474215325
100,1000,100,100,500000,5e-05,0.06810000000000001,6.795248380219225,142.65041682203068
100,1000,100,100,500000,5e-05,0.069,6.841962740418237,143.2166626333161
100,1000,100,100,500000,5e-05,0.06995,6.896844472812346,143.85801006405026
100,1000,100,100,500000,5e-05,0.07085000000000001,6.946898148394435,144.49119406167688
100,1000,100,100,500000,5e-05,0.0718,7.000684634733139,145.2316939323242
100,1000,100,100,500000,5e-05,0.07275000000000001,7.0560901709757,145.92470169637554
100,1000,100,100,500000,5e-05,0.0737,7.10514599752094,146.75111235552936
100,1000,100,100,500000,5e-05,0.07465000000000001,7.163774295806443,147.49295343993762
100,1000,100,100,500000,5e-05,0.07565000000000001,7.217577365138667,148.27274865631367
100,1000,100,100,500000,5e-05,0.07665000000000001,7.267800436865427,148.99638763904193
100,1000,100,100,500000,5e-05,0.07765,7.319731759316372,149.71276847029446
100,1000,100,100,500000,5e-05,0.0787,7.37786362846103,150.57833978856328
100,1000,100,100,500000,5e-05,0.07975,7.433393672899931,151.48129522814094
100,1000,100,100,500000,5e-05,0.08080000000000001,7.487499773306208,152.2769821825592
100,1000,100,100,500000,5e-05,0.08185,7.536729678311284,153.10831547177224
100,1000,100,100,500000,5e-05,0.08295000000000001,7.597853406096594,154.08852549525966
100,1000,100,100,500000,5e-05,0.08405,7.651420079273171,154.87955687394665
100,1000,100,100,500000,5e-05,0.08515,7.7044510154358665,155.6312126211645
100,1000,100,100,500000,5e-05,0.08625000000000001,7.761380519037779,156.46298934416788
100,1000,100,100,500000,5e-05,0.0874,7.813087599037143,157.18841453767232
100,1000,100,100,500000,5e-05,0.08855,7.8689687488879745,158.10121731059792
100,1000,100,100,500000,5e-05,0.08975000000000001,7.931226002580968,159.14344979856997
100,1000,100,100,500000,5e-05,0.09090000000000001,7.986328205181429,159.9343378569062
100,1000,100,100,500000,5e-05,0.0921,8.044259266360527,160.78807762802955
100,1000,100,100,500000,5e-05,0.09335,8.102458495768557,161.90135577084777
100,1000,100,100,500000,5e-05,0.09455000000000001,8.158011080797069,162.82102892304584
100,1000,100,100,500000,5e-05,0.09580000000000001,8.214010752708306,163.7443513382527
100,1000,100,100,500000,5e-05,0.0971,8.274351069913925,164.77396797146227
100,1000,100,100,500000,5e-05,0.09835,8.326569068322852,165.63850859491157
100,1000,100,100,500000,5e-05,0.09965,8.386740573176496,166.54754186695192
100,1000,100,100,500000,5e-05,0.101,8.447692471431237,167.39027271621538
100,1000,100,100,500000,5e-05,0.1023,8.500642954814309,168.2526987667387
100,1000,100,100,500000,5e-05,0.10365,8.565808925553005,169.1771992855182
100,1000,100,100,500000,5e-05,0.10505,8.627100920644384,170.34467577513104
100,1000,100,100,500000,5e-05,0.10645,8.686446602577861,171.26562654295248
100,1000,100,100,500000,5e-05,0.10785,8.744837922729111,172.3506778831219
100,1000,100,100,500000,5e-05,0.10925,8.810786013220504,173.55634131312968
100,1000,100,100,500000,5e-05,0.1107,8.869642859220516,174.65044279568255
100,1000,100,100,500000,5e-05,0.11215,8.93371188464367,175.74982549102845
100,1000,100,100,500000,5e-05,0.11365,8.997296059499723,176.7729720566971
100,1000,100,100,500000,5e-05,0.11515,9.059455139629643,177.9553989937753
100,1000,100,100,500000,5e-05,0.11665,9.123794611325364,179.01230880555352
100,1000,100,100,500000,5e-05,0.1182,9.193950965456242,180.2826613310942
100,1000,100,100,500000,5e-05,0.1198,9.26028295926529,181.38099907614273
100,1000,100,100,500000,5e-05,0.12135,9.3240646467764,182.49968261347206
100,1000,100,100,500000,5e-05,0.12295,9.385619384753726,183.615512357017
100,1000,100,100,500000,5e-05,0.1246,9.448013191920536,184.7118253307616
100,1000,100,100,500000,5e-05,0.12625,9.522123054729526,186.16425403935443
100,1000,100,100,500000,5e-05,0.1279,9.587385017410806,187.4319759112203
100,1000,100,100,500000,5e-05,0.1296,9.65384548332844,188.68873330011377
100,1000,100,100,500000,5e-05,0.1313,9.722386032372007,190.07503830746137
100,1000,100,100,500000,5e-05,0.13305,9.793291930513439,191.3489117483598
100,1000,100,100,500000,5e-05,0.1348,9.865680775080074,192.83494419817288
100,1000,100,100,500000,5e-05,0.13655,9.931262287306156,194.15894122384725
100,1000,100,100,500000,5e-05,0.1384,10.006120631980323,195.49285923646585
100,1000,100,100,500000,5e-05,0.14020000000000002,10.078516204783337,196.8297766666901
