len,k,p,num_of_chains,steps,delta_t,time,chain_e2e_avg_distance,msd
50,1000,100,100,500000,5e-05,0.14205,9.771745796958774,142.24228679401347
50,1000,100,100,500000,5e-05,0.14395,9.83779649225168,143.56072175954398
50,1000,100,100,500000,5e-05,0.14585,9.910222002468688,144.9679379951327
50,1000,100,100,500000,5e-05,0.14775000000000002,9.984568129398548,146.44348803402767
50,1000,100,100,500000,5e-05,0.1497,10.059066051517412,147.96167535352123
50,1000,100,100,500000,5e-05,0.1517,10.135573229746383,149.45285836420985
50,1000,100,100,500000,5e-05,0.1537,10.204158303814237,150.7855282642288
50,1000,100,100,500000,5e-05,0.15575,10.281269335353809,152.36474236797977
50,1000,100,100,500000,5e-05,0.1578,10.360278504438833,153.96520059085245
50,1000,100,100,500000,5e-05,0.15985000000000002,10.434257151236524,155.41423984378233
50,1000,100,100,500000,5e-05,0.162,10.517383337198936,157.10463246406346
50,1000,100,100,500000,5e-05,0.1641,10.590703395204772,158.68212939448097
50,1000,100,100,500000,5e-05,0.1663,10.6703939626978,160.36419834480472
50,1000,100,100,500000,5e-05,0.1685,10.744963074402795,161.96094802718036
50,1000,100,100,500000,5e-05,0.17070000000000002,10.829086128299723,163.76201815116124
50,1000,100,100,500000,5e-05,0.17295000000000002,10.908551605861293,165.43071208089845
50,1000,100,100,500000,5e-05,0.17525000000000002,10.99547002866313,167.32333190222383
50,1000,100,100,500000,5e-05,0.17755,11.072408259853399,168.92149137128362
50,1000,100,100,500000,5e-05,0.1799,11.152280795376678,170.61982552016886
50,1000,100,100,500000,5e-05,0.18230000000000002,11.236323671959958,172.39630634303987
50,1000,100,100,500000,5e-05,0.1847,11.323683986798548,174.27853829356886
50,1000,100,100,500000,5e-05,0.18715,11.402977858231102,175.91874959783755
50,1000,100,100,500000,5e-05,0.18960000000000002,11.481083716277524,177.7538289752207
50,1000,100,100,500000,5e-05,0.19210000000000002,11.570189384920493,179.82192634507228
50,1000,100,100,500000,5e-05,0.19465000000000002,11.659180961566642,181.83781550181945
50,1000,100,100,500000,5e-05,0.19725,11.742271289668189,183.7444734555694
50,1000,100,100,500000,5e-05,0.19985,11.831897157079412,185.77698649017125
50,1000,100,100,500000,5e-05,0.20245000000000002,11.912465090237072,187.6632825897132
50,1000,100,100,500000,5e-05,0.20515,11.99508864240749,189.43472645456654
50,1000,100,100,500000,5e-05,0.20785,12.08651446099044,191.69792011541233
50,1000,100,100,500000,5e-05,0.2106,12.175080874009302,193.8032760203517
50,1000,100,100,500000,5e-05,0.2134,12.268018732212411,195.9475213186931
50,1000,100,100,500000,5e-05,0.2162,12.356421136881618,198.16141220200373
50,1000,100,100,500000,5e-05,0.21905000000000002,12.442351339308019,200.27110028306197
50,1000,100,100,500000,5e-05,0.22195,12.536218690037185,202.62045476069645
50,1000,100,100,500000,5e-05,0.22490000000000002,12.630097936530868,204.9303087126167
50,1000,100,100,500000,5e-05,0.22785000000000002,12.723522283595075,207.17806162442037
50,1000,100,100,500000,5e-05,0.23085,12.814464603059657,209.45929168333024
50,1000,100,100,500000,5e-05,0.23390000000000002,12.909179824977134,211.899597165207
50,1000,100,100,500000,5e-05,0.23700000000000002,13.008985047852734,214.3998551088329
50,1000,100,100,500000,5e-05,0.24015,13.100735548031821,216.67862148343494
50,1000,100,100,500000,5e-05,0.24330000000000002,13.195827676031133,219.13827374344564
50,1000,100,100,500000,5e-05,0.24650000000000002,13.2979709392319,221.84934675122884
50,1000,100,100,500000,5e-05,0.24980000000000002,13.39498917927296,224.22895011098535
50,1000,100,100,500000,5e-05,0.2531,13.49849035258774,226.93190018644952
50,1000,100,100,500000,5e-05,0.2564,13.589485103608368,229.3165045875073
50,1000,100,100,500000,5e-05,0.25980000000000003,13.678920610293222,231.69399952148535
50,1000,100,100,500000,5e-05,0.26325000000000004,13.782577743203314,234.55482618224528
50,1000,100,100,500000,5e-05,0.2667,13.876833501484372,237.0730891139657
50,1000,100,100,500000,5e-05,0.27025,13.972930298418634,239.55850077593806
50,1000,100,100,500000,5e-05,0.2738,14.081605409381677,242.5254669669039
50,1000,100,100,500000,5e-05,0.27745000000000003,14.18565581161841,245.41235749378404
50,1000,100,100,500000,5e-05,0.2811,14.280503987246618,248.0371617035602
50,1000,100,100,500000,5e-05,0.2848,14.376970574887325,250.5819932928012
50,1000,100,100,500000,5e-05,0.28855000000000003,14.470048536518785,253.10767731393952
50,1000,100,100,500000,5e-05,0.2924,14.574871168163547,256.09305729414206
50,1000,100,100,500000,5e-05,0.29625,14.675295949970648,258.8614164929871
50,1000,100,100,500000,5e-05,0.30015000000000003,14.779239780427517,261.82535402309384
50,1000,100,100,500000,5e-05,0.30410000000000004,14.881398851320263,264.73757373612204
50,1000,100,100,500000,5e-05,0.30815000000000003,14.985315100940863,267.91605323900444
50,1000,100,100,500000,5e-05,0.31220000000000003,15.076279323388528,270.68293365801264
50,1000,100,100,500000,5e-05,0.31635,15.196293942219567,274.26525443355445
50,1000,100,100,500000,5e-05,0.3205,15.305781126255596,277.41650598878624
50,1000,100,100,500000,5e-05,0.32475000000000004,15.416558223417836,280.87792662251604
50,1000,100,100,500000,5e-05,0.32905,15.524448201685114,284.0800194633784
50,1000,100,100,500000,5e-05,0.33340000000000003,15.642426767143446,287.7654166284814
50,1000,100,100,500000,5e-05,0.3378,15.75481217912906,291.16013397985637
50,1000,100,100,500000,5e-05,0.34225,15.866894929736354,294.68596060869845
50,1000,100,100,500000,5e-05,0.34675,15.972361205843818,298.1027856800949
50,1000,100,100,500000,5e-05,0.35135,16.09631564913689,301.9783530159608
50,1000,100,100,500000,5e-05,0.35600000000000004,16.21367417443059,305.70242613005854
50,1000,100,100,500000,5e-05,0.3607,16.33833442515407,309.7618567205877
50,1000,100,100,500000,5e-05,0.36545,16.45386408331328,313.5468898670419
50,1000,100,100,500000,5e-05,0.3703,16.57040298661119,317.36099570189316
50,1000,100,100,500000,5e-05,0.37520000000000003,16.697861456317572,321.4824676871671
50,1000,100,100,500000,5e-05,0.38015000000000004,16.815120324425905,325.29289382619226
50,1000,100,100,500000,5e-05,0.38515,16.944958449730066,329.51163401006045
50,1000,100,100,500000,5e-05,0.39025000000000004,17.05685272682244,333.2294184452392
50,1000,100,100,500000,5e-05,0.39540000000000003,17.185174948918796,337.66735989543224
50,1000,100,100,500000,5e-05,0.4006,17.300216451736418,341.5323613552383
50,1000,100,100,500000,5e-05,0.40590000000000004,17.42029594681751,345.54864077512264
50,1000,100,100,500000,5e-05,0.4113,17.53726848678093,349.5393562011564
50,1000,100,100,500000,5e-05,0.4167,17.66171806698798,353.92822572512387
50,1000,100,100,500000,5e-05,0.4222,17.7859700125661,358.0740484955543
50,1000,100,100,500000,5e-05,0.4278,17.907109891759582,362.46662976178175
50,1000,100,100,500000,5e-05,0.43345,18.04340131661044,367.3751050921466
50,1000,100,100,500000,5e-05,0.43915000000000004,18.162262991139546,371.4663041774749
50,1000,100,100,500000,5e-05,0.44495,18.29117154238238,376.1988147043535
50,1000,100,100,500000,5e-05,0.45085000000000003,18.431571351121054,381.2439575772898
50,1000,100,100,500000,5e-05,0.45680000000000004,18.553403828545875,385.5987750796053
50,1000,100,100,500000,5e-05,0.46285000000000004,18.688888986689342,390.6242115234855
50,1000,100,100,500000,5e-05,0.46895000000000003,18.8221964728825,395.60860719726327
50,1000,100,100,500000,5e-05,0.47515,18.94210595817169,399.9489900526493
50,1000,100,100,500000,5e-05,0.48140000000000005,19.075235288539226,404.86990707922234
50,1000,100,100,500000,5e-05,0.4878,19.217167242322997,410.27269947792826
50,1000,100,100,500000,5e-05,0.49425,19.36001429597704,415.61620871983285
50,1000,100,100,500000,5e-05,0.50075,19.483851572535627,420.4244007755627
50,1000,100,100,500000,5e-05,0.5073500000000001,19.626945092850004,426.00142402502655
50,1000,100,100,500000,5e-05,0.51405,19.757198781939564,430.99397757465215
50,1000,100,100,500000,5e-05,0.52085,19.91393898317809,437.1348055578945
50,1000,100,100,500000,5e-05,0.52775,20.06018314983287,443.02320674750206
50,1000,100,100,500000,5e-05,0.5347000000000001,20.19647845688527,448.44088793272647
50,1000,100,100,500000,5e-05,0.5418000000000001,20.33586028212523,453.92911245432
50,1000,100,100,500000,5e-05,0.54895,20.492199571223434,460.3448630638452
50,1000,100,100,500000,5e-05,0.5562,20.637083715435075,466.2823870097546
50,1000,100,100,500000,5e-05,0.56355,20.77500756427372,471.93983526452547
50,1000,100,100,500000,5e-05,0.5710000000000001,20.914821463848817,477.72895547417966
50,1000,100,100,500000,5e-05,0.5785,21.062992317026133,484.1664959233759
50,1000,100,100,500000,5e-05,0.5861500000000001,21.208000897293108,489.9658642945448
50,1000,100,100,500000,5e-05,0.5939,21.36191802309069,496.36159951884025
50,1000,100,100,500000,5e-05,0.60175,21.510890784406076,502.70862222222104
50,1000,100,100,500000,5e-05,0.6097,21.65758447306197,508.91416654422596
50,1000,100,100,500000,5e-05,0.61775,21.810807538044482,515.5566278672505
50,1000,100,100,500000,5e-05,0.6259,21.96282252678065,522.1115602585538
50,1000,100,100,500000,5e-05,0.6342,22.109654692529478,528.523906264712
50,1000,100,100,500000,5e-05,0.6425500000000001,22.26504341837033,535.3773530122487
50,1000,100,100,500000,5e-05,0.65105,22.42217134215125,542.2683699839597
50,1000,100,100,500000,5e-05,0.6596500000000001,22.579040383255226,549.2315857266117
50,1000,100,100,500000,5e-05,0.66835,22.725288819562763,555.7908211117805
50,1000,100,100,500000,5e-05,0.6772,22.881084042291228,562.7974851655
50,1000,100,100,500000,5e-05,0.68615,23.048044038946614,570.3575638102141
50,1000,100,100,500000,5e-05,0.6952,23.204847642449106,577.492816883951
50,1000,100,100,500000,5e-05,0.7044,23.37623293040081,585.4448580153171
50,1000,100,100,500000,5e-05,0.7137,23.534181719052768,592.9536311768895
50,1000,100,100,500000,5e-05,0.7231000000000001,23.701743358859215,600.6765767699158
50,1000,100,100,500000,5e-05,0.73265,23.876626377598154,608.88688312648
50,1000,100,100,500000,5e-05,0.7423500000000001,24.029573743779316,615.9752833204209
50,1000,100,100,500000,5e-05,0.75215,24.196154627964194,624.2899293211711
50,1000,100,100,500000,5e-05,0.7621,24.35899357700421,631.838730673258
50,1000,100,100,500000,5e-05,0.77215,24.525241795326934,639.6845973204234
50,1000,100,100,500000,5e-05,0.78235,24.699494660674823,648.2724016970584
50,1000,100,100,500000,5e-05,0.7927000000000001,24.86955267685462,656.6062532974195
50,1000,100,100,500000,5e-05,0.80315,25.03439067597001,664.7056530496008
50,1000,100,100,500000,5e-05,0.8137500000000001,25.218516349661858,673.8096386795729
50,1000,100,100,500000,5e-05,0.8245,25.389972903115154,682.2978617248149
50,1000,100,100,500000,5e-05,0.8354,25.569952384810552,691.597052456475
50,1000,100,100,500000,5e-05,0.84645,25.750475294089096,700.8512240422391
50,1000,100,100,500000,5e-05,0.8576,25.929285712991675,710.0474444247327
50,1000,100,100,500000,5e-05,0.86895,26.10625223603211,719.158968800186
50,1000,100,100,500000,5e-05,0.8804000000000001,26.287998918231196,728.538873381796
50,1000,100,100,500000,5e-05,0.89205,26.484306654918726,738.9821930462427
50,1000,100,100,500000,5e-05,0.90385,26.66819215915097,748.4682442617113
50,1000,100,100,500000,5e-05,0.9157500000000001,26.85526556157389,758.5302742807372
50,1000,100,100,500000,5e-05,0.9278500000000001,27.03366039354359,767.9175540348366
50,1000,100,100,500000,5e-05,0.94015,27.219250507793838,777.82775585731
50,1000,100,100,500000,5e-05,0.95255,27.400606030018096,787.5734258412525
50,1000,100,100,500000,5e-05,0.9651500000000001,27.600333635441622,798.385572762737
50,1000,100,100,500000,5e-05,0.97785,27.79492645010714,809.1456932176714
50,1000,100,100,500000,5e-05,0.9908,27.986137840852415,819.4693656088076
50,1000,100,100,500000,5e-05,1.0039,28.173712770719575,829.8255862788172
50,1000,100,100,500000,5e-05,1.01715,28.37426848973961,841.0166966598243
50,1000,100,100,500000,5e-05,1.0306,28.578193796121422,852.463641052452
50,1000,100,100,500000,5e-05,1.0442,28.774289140417768,863.8361651948226
50,1000,100,100,500000,5e-05,1.058,28.9707318091846,874.9420904489708
50,1000,100,100,500000,5e-05,1.07195,29.175654160977395,886.6326194033911
50,1000,100,100,500000,5e-05,1.0861,29.3683511141875,898.1421000295231
50,1000,100,100,500000,5e-05,1.1004500000000002,29.56884651001344,909.5424748230603
50,1000,100,100,500000,5e-05,1.115,29.77325810762845,921.3512911153538
50,1000,100,100,500000,5e-05,1.12975,29.98512130771829,933.8846830942383
50,1000,100,100,500000,5e-05,1.14465,30.18111034665738,945.6931321935341
50,1000,100,100,500000,5e-05,1.15975,30.38093530368297,957.6458929499402
50,1000,100,100,500000,5e-05,1.1751,30.592780948725753,970.6221143947206
50,1000,100,100,500000,5e-05,1.1906,30.79899681036115,983.0058990568267
50,1000,100,100,500000,5e-05,1.20635,30.998054009935604,995.2406278812736
50,1000,100,100,500000,5e-05,1.22225,31.21520819626913,1008.5602463466313
50,1000,100,100,500000,5e-05,1.2384000000000002,31.42793389544058,1021.7801895237203
50,1000,100,100,500000,5e-05,1.2548000000000001,31.643995028758095,1035.4620113734807
50,1000,100,100,500000,5e-05,1.27135,31.871717320230687,1049.607379302088
50,1000,100,100,500000,5e-05,1.2881500000000001,32.082835435990155,1063.0541532100463
50,1000,100,100,500000,5e-05,1.30515,32.297764613102174,1076.8034818000722
50,1000,100,100,500000,5e-05,1.3224,32.53447416815686,1092.0011817493116
50,1000,100,100,500000,5e-05,1.33985,32.743460716518854,1105.4658319231726
50,1000,100,100,500000,5e-05,1.35755,32.96714570697215,1120.0274068216497
50,1000,100,100,500000,5e-05,1.3755000000000002,33.18983661570351,1134.6611935414621
50,1000,100,100,500000,5e-05,1.39365,33.40924447890337,1149.2127202387069
50,1000,100,100,500000,5e-05,1.4121000000000001,33.63909789614446,1164.175538729881
50,1000,100,100,500000,5e-05,1.43075,33.86376826609894,1179.3663827039068
50,1000,100,100,500000,5e-05,1.44965,34.0936350171841,1194.844292069705
50,1000,100,100,500000,5e-05,1.46875,34.33358755059961,1211.2323164298043
50,1000,100,100,500000,5e-05,1.4882,34.560966596445624,1226.916235501518
50,1000,100,100,500000,5e-05,1.5078500000000001,34.801588197884165,1243.4431595103588
50,1000,100,100,500000,5e-05,1.5277500000000002,35.03359022612335,1259.7036201965311
50,1000,100,100,500000,5e-05,1.5479500000000002,35.275651362684314,1276.3313096644733
50,1000,100,100,500000,5e-05,1.5684,35.52124915437366,1293.4232752911132
50,1000,100,100,500000,5e-05,1.5891000000000002,35.77937916260306,1311.7835113070232
50,1000,100,100,500000,5e-05,1.6101,36.01316636238242,1328.170157754402
50,1000,100,100,500000,5e-05,1.63135,36.248654516467965,1345.1454510309359
50,1000,100,100,500000,5e-05,1.6529,36.493982294324525,1362.9625491451304
50,1000,100,100,500000,5e-05,1.6747500000000002,36.755372618267245,1382.0776523020625
50,1000,100,100,500000,5e-05,1.6968500000000002,36.9934362644427,1399.3361967460578
50,1000,100,100,500000,5e-05,1.7192500000000002,37.24885431589591,1418.0441755849251
50,1000,100,100,500000,5e-05,1.742,37.49071919607836,1435.9080567672272
50,1000,100,100,500000,5e-05,1.7650000000000001,37.73808429471519,1454.4980599087812
50,1000,100,100,500000,5e-05,1.7883,38.00083505011852,1474.0606623588735
50,1000,100,100,500000,5e-05,1.8119,38.253017290152954,1493.2016012270833
50,1000,100,100,500000,5e-05,1.83585,38.50960746503314,1512.6956854298987
50,1000,100,100,500000,5e-05,1.8601,38.784685939873725,1533.7268828317
50,1000,100,100,500000,5e-05,1.8847,39.03388189876763,1552.986139126762
50,1000,100,100,500000,5e-05,1.90955,39.2927294276288,1573.157036456458
50,1000,100,100,500000,5e-05,1.9348,39.558337883510866,1593.8513746877686
50,1000,100,100,500000,5e-05,1.96035,39.8417877998205,1616.2626534990789
50,1000,100,100,500000,5e-05,1.98625,40.10435856004896,1637.2305294234457
50,1000,100,100,500000,5e-05,2.0125,40.37018943549375,1658.5621949393237
50,1000,100,100,500000,5e-05,2.03905,40.642672257803966,1680.6706714297816
50,1000,100,100,500000,5e-05,2.0660000000000003,40.91781155686934,1703.099440144912
50,1000,100,100,500000,5e-05,2.0933,41.20544583930409,1726.5161110101371
50,1000,100,100,500000,5e-05,2.12095,41.466863398345154,1747.844672955532
50,1000,100,100,500000,5e-05,2.14895,41.738193724675476,1770.0952070492322
50,1000,100,100,500000,5e-05,2.17735,42.00949276722969,1792.877413320649
50,1000,100,100,500000,5e-05,2.2061,42.28537242545181,1815.7202980873665
50,1000,100,100,500000,5e-05,2.23525,42.57804144626989,1840.3519149046392
50,1000,100,100,500000,5e-05,2.2647500000000003,42.866021151399025,1864.9144933411146
50,1000,100,100,500000,5e-05,2.2947,43.16226772055476,1890.1946596893947
50,1000,100,100,500000,5e-05,2.325,43.45257440967494,1914.9999398928878
50,1000,100,100,500000,5e-05,2.3557,43.739513987911906,1940.0301587171407
50,1000,100,100,500000,5e-05,2.3868,44.02695649938357,1964.9338823618837
50,1000,100,100,500000,5e-05,2.41835,44.319098775804115,1990.5705609586998
50,1000,100,100,500000,5e-05,2.4503,44.62825538194771,2017.7366238412471
50,1000,100,100,500000,5e-05,2.48265,44.91160689279988,2042.7126023724572
50,1000,100,100,500000,5e-05,2.51545,45.215950679385045,2069.9084295084845
50,1000,100,100,500000,5e-05,2.5487,45.511167359150164,2096.591381036227
50,1000,100,100,500000,5e-05,2.58235,45.82636605621909,2125.3272468697546
50,1000,100,100,500000,5e-05,2.61645,46.12970790473176,2152.8338419693814
50,1000,100,100,500000,5e-05,2.6510000000000002,46.44554120282867,2181.969401886653
50,1000,100,100,500000,5e-05,2.6860500000000003,46.73675719543994,2208.905144334317
50,1000,100,100,500000,5e-05,2.7215000000000003,47.04862022804721,2238.0686389309667
50,1000,100,100,500000,5e-05,2.75745,47.36913629890111,2268.1810627543546
50,1000,100,100,500000,5e-05,2.7939000000000003,47.6775860183154,2297.04466802899
50,1000,100,100,500000,5e-05,2.8308,47.995911282411114,2327.2826371495557
50,1000,100,100,500000,5e-05,2.8682000000000003,48.311975872079245,2357.67574230714
50,1000,100,100,500000,5e-05,2.90605,48.627734662543986,2388.300542994173
50,1000,100,100,500000,5e-05,2.9444500000000002,48.9298903898254,2417.456861068579
50,1000,100,100,500000,5e-05,2.98335,49.25218305307653,2448.898833420788
50,1000,100,100,500000,5e-05,3.0227500000000003,49.56608634772018,2479.413907916513
50,1000,100,100,500000,5e-05,3.0627,49.88766884718589,2511.5387970245656
50,1000,100,100,500000,5e-05,3.1031500000000003,50.19636890309215,2542.0354887060166
50,1000,100,100,500000,5e-05,3.1441000000000003,50.49983267473072,2572.3592452558178
50,1000,100,100,500000,5e-05,3.1856500000000003,50.78782020301521,2601.3694542223225
50,1000,100,100,500000,5e-05,3.2277500000000003,51.08091699768985,2630.482672170927
50,1000,100,100,500000,5e-05,3.27035,51.3686206820423,2659.566706437087
50,1000,100,100,500000,5e-05,3.31355,51.65244542711268,2688.287642909713
50,1000,100,100,500000,5e-05,3.3573500000000003,51.928169758235974,2716.6548308474394
50,1000,100,100,500000,5e-05,3.4017,52.169336901774585,2741.2493067441246
50,1000,100,100,500000,5e-05,3.4466,52.40729003934417,2765.519859817361
50,1000,100,100,500000,5e-05,3.49215,52.65158248952177,2790.464480164297
50,1000,100,100,500000,5e-05,3.53825,52.86506266320015,2812.5437622291606
50,1000,100,100,500000,5e-05,3.585,53.083449177904896,2835.2564292542233
50,1000,100,100,500000,5e-05,3.63235,53.26475668442665,2854.1348590447287
50,1000,100,100,500000,5e-05,3.6803500000000002,53.444384838801426,2872.963044744685
50,1000,100,100,500000,5e-05,3.72895,53.599663100304916,2889.04605804764
50,1000,100,100,500000,5e-05,3.7782,53.74678348684855,2904.340735859575
50,1000,100,100,500000,5e-05,3.8281,53.899118509109336,2920.354056980213
50,1000,100,100,500000,5e-05,3.8787000000000003,54.014988872353634,2932.4124366561655
50,1000,100,100,500000,5e-05,3.9299000000000004,54.118920585507404,2943.379172205977
50,1000,100,100,500000,5e-05,3.9818000000000002,54.215288112287624,2953.491966350081
50,1000,100,100,500000,5e-05,4.0344,54.28612431970431,2960.6546050943234
50,1000,100,100,500000,5e-05,4.0877,54.36361929598008,2968.578662761442
50,1000,100,100,500000,5e-05,4.1417,54.41693385763066,2974.090041284364
50,1000,100,100,500000,5e-05,4.196400000000001,54.45785985869854,2978.1865603975284
50,1000,100,100,500000,5e-05,4.25185,54.51085731445843,2983.5176328600214
50,1000,100,100,500000,5e-05,4.308,54.540683178612596,2986.33037088249
50,1000,100,100,500000,5e-05,4.3649000000000004,54.58013939833917,2990.292633221909
50,1000,100,100,500000,5e-05,4.42255,54.606977021979326,2993.035810281997
50,1000,100,100,500000,5e-05,4.48095,54.639369008157985,2996.180700451977
50,1000,100,100,500000,5e-05,4.540150000000001,54.65465959183768,2997.5994115606422
50,1000,100,100,500000,5e-05,4.60015,54.687892752259295,3000.951987480302
50,1000,100,100,500000,5e-05,4.6609,54.705223483368535,3002.539380867866
50,1000,100,100,500000,5e-05,4.72245,54.70299870869499,3001.9346811131213
50,1000,100,100,500000,5e-05,4.7848500000000005,54.723952634382044,3003.8750267863093
50,1000,100,100,500000,5e-05,4.848050000000001,54.74013154560355,3005.3017410236735
50,1000,100,100,500000,5e-05,4.912100000000001,54.7550201164288,3006.4608161027654
50,1000,100,100,500000,5e-05,4.97695,54.76080114510855,3006.7386113609596
50,1000,100,100,500000,5e-05,5.0427,54.787669524141606,3009.462806514485
50,1000,100,100,500000,5e-05,5.1093,54.769287885226895,3007.272809031026
50,1000,100,100,500000,5e-05,5.1768,54.77323777809094,3007.21434533505
50,1000,100,100,500000,5e-05,5.2452000000000005,54.758353009155215,3005.2113307226064
50,1000,100,100,500000,5e-05,5.31445,54.74183666451661,3003.1950410060417
50,1000,100,100,500000,5e-05,5.384650000000001,54.76084640345089,3005.0026806555775
50,1000,100,100,500000,5e-05,5.4558,54.75938843321024,3004.479035724793
50,1000,100,100,500000,5e-05,5.52785,54.767132808643446,3004.860233774198
50,1000,100,100,500000,5e-05,5.60085,54.77044005278007,3005.247280898068
50,1000,100,100,500000,5e-05,5.67485,54.788314485160626,3006.9079487738413
50,1000,100,100,500000,5e-05,5.7498000000000005,54.78313311529011,3006.0477294236757
50,1000,100,100,500000,5e-05,5.82575,54.79234657549046,3006.8094914908024
50,1000,100,100,500000,5e-05,5.9027,54.7917932068698,3006.5555688458635
50,1000,100,100,500000,5e-05,5.980700000000001,54.77627592164879,3004.6991778299625
50,1000,100,100,500000,5e-05,6.0597,54.78090739351731,3005.0538419242675
50,1000,100,100,500000,5e-05,6.1397,54.776534332267865,3004.262635778098
50,1000,100,100,500000,5e-05,6.2208000000000006,54.77880811711021,3004.2193854063025
50,1000,100,100,500000,5e-05,6.303,54.79928927109656,3006.448212559408
50,1000,100,100,500000,5e-05,6.38625,54.80009516050495,3006.278180318072
50,1000,100,100,500000,5e-05,6.4706,54.805890903618135,3006.767946113646
50,1000,100,100,500000,5e-05,6.55605,54.81666233470038,3007.834569776076
50,1000,100,100,500000,5e-05,6.642650000000001,54.82561663476525,3008.7551966922324
50,1000,100,100,500000,5e-05,6.7304,54.818598375915705,3007.8304313267627
50,1000,100,100,500000,5e-05,6.8193,54.83093679299852,3008.96165437971
50,1000,100,100,500000,5e-05,6.909400000000001,54.835087036747844,3009.3806546284795
50,1000,100,100,500000,5e-05,7.00065,54.8618047814258,3012.0856504126564
50,1000,100,100,500000,5e-05,7.093100000000001,54.86632956938281,3012.5399555153294
50,1000,100,100,500000,5e-05,7.186800000000001,54.84746169205518,3010.4530231923964
50,1000,100,100,500000,5e-05,7.281750000000001,54.83832602137767,3009.354709300345
50,1000,100,100,500000,5e-05,7.37795,54.844195453145524,3009.8193703081906
50,1000,100,100,500000,5e-05,7.4754000000000005,54.85656164146166,3011.1167838566416
50,1000,100,100,500000,5e-05,7.5741000000000005,54.86831354484043,3012.277642691223
50,1000,100,100,500000,5e-05,7.67415,54.84269636415892,3009.33864341748
50,1000,100,100,500000,5e-05,7.77555,54.841070249905165,3009.1283108084695
50,1000,100,100,500000,5e-05,7.87825,54.82943902114953,3007.767332109611
50,1000,100,100,500000,5e-05,7.9823,54.8321560187037,3007.9940291966755
50,1000,100,100,500000,5e-05,8.08775,54.83520445428002,3008.2840883829526
50,1000,100,100,500000,5e-05,8.19455,54.819864903430506,3006.531188314684
50,1000,100,100,500000,5e-05,8.3028,54.82533437583559,3007.102699247516
50,1000,100,100,500000,5e-05,8.4125,54.83679362839131,3008.3536605669156
50,1000,100,100,500000,5e-05,8.5236,54.84733129196934,3009.445971029054
50,1000,100,100,500000,5e-05,8.6362,54.838589023584085,3008.399905344052
50,1000,100,100,500000,5e-05,8.750250000000001,54.857999852930085,3010.5495625429635
50,1000,100,100,500000,5e-05,8.86585,54.87573372395463,3012.3366016616797
50,1000,100,100,500000,5e-05,8.98295,54.844353278830425,3008.898703443204
50,1000,100,100,500000,5e-05,9.101600000000001,54.84906795191081,3009.3965322894405
50,1000,100,100,500000,5e-05,9.22185,54.8343673199078,3007.7174813322617
50,1000,100,100,500000,5e-05,9.34365,54.860913284154414,3010.6232790381605
50,1000,100,100,500000,5e-05,9.46705,54.85329549856648,3009.6870634703464
50,1000,100,100,500000,5e-05,9.5921,54.867201453750276,3011.2164139508304
50,1000,100,100,500000,5e-05,9.7188,54.86414792078471,3010.9271063260094
50,1000,100,100,500000,5e-05,9.8472,54.84791683412663,3009.0521649624134
50,1000,100,100,500000,5e-05,9.97725,54.839758460800084,3008.1078905173445
50,1000,100,100,500000,5e-05,10.10905,54.82941079596484,3006.9414490298122
50,1000,100,100,500000,5e-05,10.242550000000001,54.85700275266018,3009.9220539974563
50,1000,100,100,500000,5e-05,10.37785,54.8358298888301,3007.582179066837
50,1000,100,100,500000,5e-05,10.51495,54.82448523867613,3006.3400137419694
50,1000,100,100,500000,5e-05,10.65385,54.82484439959883,3006.3256602072784
50,1000,100,100,500000,5e-05,10.794550000000001,54.831265589048044,3007.035418010672
50,1000,100,100,500000,5e-05,10.93715,54.83247148211557,3007.1014918817727
50,1000,100,100,500000,5e-05,11.0816,54.82193558996274,3005.907005382772
50,1000,100,100,500000,5e-05,11.228,54.834838664821746,3007.3167668288415
50,1000,100,100,500000,5e-05,11.3763,54.847644220673544,3008.681849463725
50,1000,100,100,500000,5e-05,11.52655,54.839545374795,3007.813582312162
50,1000,100,100,500000,5e-05,11.6788,54.83330974343421,3007.0816598889883
50,1000,100,100,500000,5e-05,11.8331,54.84528903171386,3008.428801164131
50,1000,100,100,500000,5e-05,11.9894,54.8240989233572,3006.1066066869907
50,1000,100,100,500000,5e-05,12.14775,54.82720476519001,3006.4528928322966
50,1000,100,100,500000,5e-05,12.308200000000001,54.834676367110674,3007.283840488542
50,1000,100,100,500000,5e-05,12.4708,54.85837306937836,3009.8935849256645
50,1000,100,100,500000,5e-05,12.6355,54.828173874398495,3006.577186075355
50,1000,100,100,500000,5e-05,12.8024,54.82340928092092,3006.043096088094
50,1000,100,100,500000,5e-05,12.9715,54.83307347585484,3007.121467901301
50,1000,100,100,500000,5e-05,13.142850000000001,54.853215509329246,3009.2626996580498
50,1000,100,100,500000,5e-05,13.316450000000001,54.86020830986662,3009.9723009592226
50,1000,100,100,500000,5e-05,13.49235,54.85184060127988,3009.0616036100255
50,1000,100,100,500000,5e-05,13.67055,54.86977975508163,3011.0833151175298
50,1000,100,100,500000,5e-05,13.85115,54.87111731868097,3011.199191268176
50,1000,100,100,500000,5e-05,14.0341,54.851179044586175,3009.061153603595
50,1000,100,100,500000,5e-05,14.21945,54.84143460771836,3007.948143504793
50,1000,100,100,500000,5e-05,14.407300000000001,54.83857239628656,3007.662012687524
