len,k,p,num_of_chains,steps,delta_t,time,chain_e2e_avg_distance,msd,chain_center_of_mass_msd,tracking_monomer_0,tracking_monomer_msd_0,tracking_monomer_1,tracking_monomer_msd_1,tracking_monomer_2,tracking_monomer_msd_2
100,1000,100,500,500000,5e-05,2.4503,43.98124117760239,2004.894401597777,0.09357496774951012,0,492.60021081739745,25,1.686512295986591,50,1.7497356178152346
100,1000,100,500,500000,5e-05,2.48265,44.28538727658408,2031.6934726233208,0.09484316140816043,0,499.319150484379,25,1.6914673698549265,50,1.762283945766118
100,1000,100,500,500000,5e-05,2.51545,44.59385186438466,2058.8531041891624,0.09627508122811633,0,506.1974561861669,25,1.718433569386007,50,1.7717143103058766
100,1000,100,500,500000,5e-05,2.5487,44.89605027356455,2085.679884251433,0.09805095309540514,0,513.0480030735743,25,1.7314072523143107,50,1.7608989645199744
100,1000,100,500,500000,5e-05,2.58235,45.19838364895238,2112.7166625522236,0.09937853617946873,0,520.0610672528722,25,1.7461013663309108,50,1.765299309453714
100,1000,100,500,500000,5e-05,2.61645,45.50987316814486,2140.8648264960466,0.1003748285189322,0,527.0442983962182,25,1.7825885597035553,50,1.7784180425078893
100,1000,100,500,500000,5e-05,2.6510000000000002,45.82649457064345,2169.5394744135056,0.1017373756335376,0,534.4930342724849,25,1.8132717535024743,50,1.7751786524936315
100,1000,100,500,500000,5e-05,2.6860500000000003,46.138354084571915,2198.124606097086,0.10295731620989991,0,541.6902699129741,25,1.8380593599044002,50,1.7884143389890153
100,1000,100,500,500000,5e-05,2.7215000000000003,46.451365397783974,2226.9359094156302,0.1044220181850006,0,548.9290792107695,25,1.8929313128157135,50,1.7583544360704817
100,1000,100,500,500000,5e-05,2.75745,46.7651489268974,2256.002535280698,0.10560959291819398,0,556.4049327726364,25,1.940597531562193,50,1.7699219214388484
100,1000,100,500,500000,5e-05,2.7939000000000003,47.08461665536783,2285.8638011950297,0.1076010635086736,0,563.9149923731094,25,2.01152732034657,50,1.795660943908155
100,1000,100,500,500000,5e-05,2.8308,47.41240199312806,2316.7835543682186,0.10949850309074116,0,571.7953530821799,25,2.043700430154739,50,1.7803571491009056
100,1000,100,500,500000,5e-05,2.8682000000000003,47.73516879792786,2347.2597481918287,0.11085932888946912,0,579.5028185818429,25,2.0956704579064755,50,1.7896462356057627
100,1000,100,500,500000,5e-05,2.90605,48.05671389264717,2378.1609835738814,0.11203607206009758,0,587.1102979893723,25,2.1586550608034667,50,1.82582950279319
100,1000,100,500,500000,5e-05,2.9444500000000002,48.39122063019894,2410.228559730218,0.11341428239894298,0,595.3310658056606,25,2.23124835751183,50,1.83040648329421
100,1000,100,500,500000,5e-05,2.98335,48.71177982644815,2440.9868994672624,0.11436203700534323,0,603.2298280802012,25,2.289203917304633,50,1.8447292310006382
